X,Y,business_id,account_name,dba,street_address,zip_code,group_,type,subtype,statute,number,status,ownership_transferable,location_transferable,ObjectId
-83.07372684,42.35910368,11473,"UNIVERSITY VILLAGE MARKET, INC.",UNIVERSITY VILLAGE MARKET,4700 Anthony Wayne Dr,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000017293,Active,Y,Y,139
-82.96510815,42.43445639,11477,"SUPREME LIQUOR SHOP, INC.",SUPREME LIQUOR SHOP,18942 Hayes St,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000015882,Active,Y,Y,140
-82.96510815,42.43445639,11477,"SUPREME LIQUOR SHOP, INC.",SUPREME LIQUOR SHOP,18942 Hayes St,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000017333,Active,Y,Y,141
-83.10285212,42.44476045,11556,"SAM D MARKET I, INC.",SAM D MARKET I,20413 John R St,48203,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016076,Escrow,Y,Y,142
-83.10285212,42.44476045,11556,"SAM D MARKET I, INC.",SAM D MARKET I,20413 John R St,48203,Retail - Off Premises,Specially Designated Merchant,,,L-000018741,Escrow,Y,Y,143
-83.11984709,42.38965676,11587,"RABBAN ENTERPRISES, INC.",ANGEL PARTY STORE,12735 Linwood St,48238,Retail - Off Premises,Specially Designated Merchant,,,L-000019131,Escrow,Y,Y,144
-83.20453332,42.43029179,11674,"MIZ, INC.",TELKAIF MARKET,15935 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016390,Active,Y,Y,145
-83.20453332,42.43029179,11674,"MIZ, INC.",TELKAIF MARKET,15935 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000019931,Active,Y,Y,146
-83.24129237,42.35741294,11682,"PARADISE FOOD & LIQUOR MARKET, INC.",PARADISE FOOD & LIQUOR MARKET,20539 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000010045,Active,Y,Y,147
-83.24129237,42.35741294,11682,"PARADISE FOOD & LIQUOR MARKET, INC.",PARADISE FOOD & LIQUOR MARKET,20539 Joy Rd,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016407,Active,Y,Y,148
-83.06813724,42.4252848,11698,"T.L.H. KONJA, INC.",METRO SHOPPERS MARKET,17932 Conant St,48212,Retail - Off Premises,Specially Designated Merchant,,,L-000002828,Escrow,Y,Y,149
-83.06813724,42.4252848,11698,"T.L.H. KONJA, INC.",METRO SHOPPERS MARKET,17932 Conant St,48212,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016447,Escrow,Y,Y,150
-83.24457877,42.44355703,11709,"MOONLIGHT INVESTMENT, INC.",MOONLIGHT PARTY STORE,20451 W 8 Mile Rd,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000014771,Active,Y,Y,151
-83.24457877,42.44355703,11709,"MOONLIGHT INVESTMENT, INC.",MOONLIGHT PARTY STORE,20451 W 8 Mile Rd,48219,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016474,Active,Y,Y,152
-83.10483599,42.32153583,11754,"DOBRY'S, INC.",DOBRY MARKET,2351 Junction St,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000001186,Active,Y,Y,153
-83.10483599,42.32153583,11754,"DOBRY'S, INC.",DOBRY MARKET,2351 Junction St,48209,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016613,Active,Y,Y,154
-83.16316743,42.28559938,11765,"M.C.C. INVESTMENTS, INC.",K C LIQUOR STORE,1370 S Oakwood,48217,Retail - Off Premises,Specially Designated Merchant,,,L-000015169,Active,Y,Y,155
-83.16316743,42.28559938,11765,"M.C.C. INVESTMENTS, INC.",K C LIQUOR STORE,1370 S Oakwood,48217,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016637,Active,Y,Y,156
-83.12228066,42.3683382,11770,"LIQUOR CASTLE, INC.",LIQUOR CASTLE,4235 Joy Rd,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000012374,Escrow,Y,Y,157
-83.12228066,42.3683382,11770,"LIQUOR CASTLE, INC.",LIQUOR CASTLE,4235 Joy Rd,48204,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016653,Escrow,Y,Y,158
-83.140302,42.40858195,11772,"SANDS MARKET, INC.",COLLEGE LIQUOR SHOPPE,15956 Livernois Ave,48238,Retail - Off Premises,Specially Designated Merchant,,,L-000000001,Active,Y,Y,159
-83.140302,42.40858195,11772,"SANDS MARKET, INC.",COLLEGE LIQUOR SHOPPE,15956 Livernois Ave,48238,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016657,Active,Y,Y,160
-83.18058236,42.42434196,11776,"CARO'S MARKET, INC.",CARO'S MARKET,18225 Schaefer Hwy,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000009477,Active,Y,Y,161
-83.18058236,42.42434196,11776,"CARO'S MARKET, INC.",CARO'S MARKET,18225 Schaefer Hwy,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016664,Active,Y,Y,162
-83.2614402,42.37153135,11819,"QONJA ENTERPRISES, INC.",PARKWAY LIQUOR STORE,22443 Plymouth Rd,48239,Retail - Off Premises,Specially Designated Merchant,,,L-000010401,Active,Y,Y,163
-83.2614402,42.37153135,11819,"QONJA ENTERPRISES, INC.",PARKWAY LIQUOR STORE,22443 Plymouth Rd,48239,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016764,Active,Y,Y,164
-83.21832014,42.35787374,11841,"J & S LIQUOR STORE, INC.",J AND S PARTY STORE,18250 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000005121,Active,Y,Y,165
-83.21832014,42.35787374,11841,"J & S LIQUOR STORE, INC.",J AND S PARTY STORE,18250 Joy Rd,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016812,Active,Y,Y,166
-83.18131912,42.43077028,11849,"ZEKE'S LIQUOR SHOPPE, INC.",ZEKE'S LIQUOR SHOPPE,13635 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000006487,Active,Y,Y,167
-83.18131912,42.43077028,11849,"ZEKE'S LIQUOR SHOPPE, INC.",ZEKE'S LIQUOR SHOPPE,13635 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016826,Active,Y,Y,168
-83.17236644,42.40239933,9735,"BOND LIQUOR, INC.",BOND LIQUOR,12950 Fenkell St,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000011037,Active,Y,Y,169
-83.17236644,42.40239933,9735,"BOND LIQUOR, INC.",BOND LIQUOR,12950 Fenkell St,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011602,Active,Y,Y,170
-82.9444989,42.42348145,3300,CLUB ARMANE LTD.,CLUB ARMANE,11233 Morang Dr,48224,Retail - On Premises,Class C,Regular,,L-000005052,Escrow,Y,Y,171
-83.16067866,42.43215987,9766,"RITE AID OF MICHIGAN, INC.",RITE AID DISCOUNT PHARMACY #4694,19150 Wyoming St,48221,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011682,Active,Y,Y,172
-83.16067866,42.43215987,9766,"RITE AID OF MICHIGAN, INC.",RITE AID DISCOUNT PHARMACY #4694,19150 Wyoming St,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000019915,Active,Y,Y,173
-82.9444989,42.42348145,3300,CLUB ARMANE LTD.,CLUB ARMANE,11233 Morang Dr,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000012614,Escrow,Y,Y,174
-83.0530526,42.33378732,3430,"NICK'S GASLIGHT, INC.",NICK'S GASLIGHT,441 Grand River Ave,48226,Retail - On Premises,Class C,Regular,,L-000005257,Active,Y,Y,175
-83.14620361,42.43176186,9769,"LIQUOR EXPRESS LIVERNOIS, INC.",LIQUOR EXPRESS,7420 W 7 Mile Rd,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000009730,Active,Y,Y,176
-83.14620361,42.43176186,9769,"LIQUOR EXPRESS LIVERNOIS, INC.",LIQUOR EXPRESS,7420 W 7 Mile Rd,48221,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011698,Active,Y,Y,177
-83.16079892,42.424314,9812,"WALLY & CYNTHIA, INC.",S & G LIQUOR SHOP,18211 Wyoming St,48221,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000011822,Active,Y,Y,178
-83.16079892,42.424314,9812,"WALLY & CYNTHIA, INC.",S & G LIQUOR SHOP,18211 Wyoming St,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000019495,Active,Y,Y,179
-83.10227985,42.42444512,9903,"MICHAEL'S LIQUOR, INC.",MICHAEL'S LIQUOR,17951 John R St,48203,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012031,Active,Y,Y,180
-83.10227985,42.42444512,9903,"MICHAEL'S LIQUOR, INC.",MICHAEL'S LIQUOR,17951 John R St,48203,Retail - Off Premises,Specially Designated Merchant,,,L-000016381,Active,Y,Y,181
-82.95801459,42.42899038,9956,"EDDIE & KEIS ENTERPRISES, INC.",IN 'N' OUT,18077 Kelly Rd,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000006650,Active,Y,Y,182
-82.95801459,42.42899038,9956,"EDDIE & KEIS ENTERPRISES, INC.",IN 'N' OUT,18077 Kelly Rd,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012156,Active,Y,Y,183
-83.15848696,42.3664436,9971,"MILLER, GLENN",GLENN MILLER'S PARTY STORE,10000 W Chicago,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000004884,Escrow,Y,Y,184
-83.15848696,42.3664436,9971,"MILLER, GLENN",GLENN MILLER'S PARTY STORE,10000 W Chicago,48204,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012188,Escrow,Y,Y,185
-83.02523281,42.43400461,10015,"DETROIT SHOPPERS, INC.",7-VAN DRUGS,7705 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000003491,Active,Y,Y,186
-83.02523281,42.43400461,10015,"DETROIT SHOPPERS, INC.",7-VAN DRUGS,7705 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012288,Active,Y,Y,187
-83.09592545,42.38671154,10032,"DEAN, LEVERDA D",JAYE DEE'S MART,10355 Hamilton Ave,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000001023,Escrow,Y,Y,188
-83.09592545,42.38671154,10032,"DEAN, LEVERDA D",JAYE DEE'S MART,10355 Hamilton Ave,48202,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012318,Escrow,Y,Y,189
-83.04151048,42.3306373,10038,"TUNNEL LIQUOR, INC.",TUNNEL LIQUOR,333 E Jefferson Ave,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000001586,Active,Y,Y,190
-83.04151048,42.3306373,10038,"TUNNEL LIQUOR, INC.",TUNNEL LIQUOR,333 E Jefferson Ave,48226,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012333,Active,Y,Y,191
-83.11886847,42.39442385,10105,"ATTY ENTERPRISES, INC.",LIQUOR TOWN,2360 W Davison,48238,Retail - Off Premises,Specially Designated Merchant,,,L-000005715,Active,Y,Y,192
-83.11886847,42.39442385,10105,"ATTY ENTERPRISES, INC.",LIQUOR TOWN,2360 W Davison,48238,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012510,Active,Y,Y,193
-82.96662518,42.39290869,10127,"AAA PARTY STORE, INC.",AAA PARTY STORE,13023 E Warren Ave,48215,Retail - Off Premises,Specially Designated Merchant,,,L-000004168,Active,Y,Y,194
-82.96662518,42.39290869,10127,"AAA PARTY STORE, INC.",AAA PARTY STORE,13023 E Warren Ave,48215,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012566,Active,Y,Y,195
-83.07912962,42.4403206,10175,"CONANT EXPRESS, INC.",PELZER'S PARTY SHOPPE,1583 E Outer Dr,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000004779,Active,Y,Y,196
-83.07912962,42.4403206,10175,"CONANT EXPRESS, INC.",PELZER'S PARTY SHOPPE,1583 E Outer Dr,48234,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012696,Active,Y,Y,197
-83.1100541,42.33152756,10199,"KARMO & BAKKO, INC.",MICHIGAN PARTY STORE,5422 Michigan Ave,48210,Retail - Off Premises,Specially Designated Merchant,,,L-000006847,Active,Y,Y,198
-83.1100541,42.33152756,10199,"KARMO & BAKKO, INC.",MICHIGAN PARTY STORE,5422 Michigan Ave,48210,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012756,Active,Y,Y,199
-83.14899748,42.3300101,10224,"LIQUOR LOCKER, INC.",LIQUOR LOCKER PARTY STORE,8716 Michigan Ave,48210,Retail - Off Premises,Specially Designated Merchant,,,L-000004020,Escrow,Y,Y,200
-83.14899748,42.3300101,10224,"LIQUOR LOCKER, INC.",LIQUOR LOCKER PARTY STORE,8716 Michigan Ave,48210,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012828,Escrow,Y,Y,201
-83.00963425,42.38634258,10242,"SUPER GIANT SUPERMARKET, INC.",SUPER GIANT SUPERMARKET,8830 Gratiot Ave,48213,Retail - Off Premises,Specially Designated Merchant,,,L-000010886,Active,Y,Y,202
-83.00963425,42.38634258,10242,"SUPER GIANT SUPERMARKET, INC.",SUPER GIANT SUPERMARKET,8830 Gratiot Ave,48213,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000012891,Active,Y,Y,203
-82.99571936,42.35117821,10318,"JEFFERSON LIQUOR MART, INC.",JEFFERSON LIQUOR MART,7875 E Jefferson Ave,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000001896,Active,Y,Y,204
-82.99571936,42.35117821,10318,"JEFFERSON LIQUOR MART, INC.",JEFFERSON LIQUOR MART,7875 E Jefferson Ave,48214,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000013114,Active,Y,Y,205
-83.1971645,42.38912642,10473,"PASADENA, INC.",FOOD GIANT,14040 Greenfield Rd,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000009126,Active,Y,Y,206
-83.1971645,42.38912642,10473,"PASADENA, INC.",FOOD GIANT,14040 Greenfield Rd,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000013508,Active,Y,Y,207
-83.12681296,42.30101883,10525,"SAMAAN, AMAD JOSEPH",LAWNDALE MARKET,1136 Lawndale St,48209,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000013639,Active,Y,Y,208
-83.12681296,42.30101883,10525,"SAMAAN, AMAD JOSEPH",LAWNDALE MARKET,1136 Lawndale St,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000013828,Active,Y,Y,209
-83.09120215,42.44485664,10528,"BELLE ISLE ONE STOP, INC.",BELLE ISLE ONE STOP PARTY STORE,2739 Russell St,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000012638,Active,Y,Y,210
-83.09120215,42.44485664,10528,"BELLE ISLE ONE STOP, INC.",BELLE ISLE ONE STOP PARTY STORE,2739 Russell St,48207,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000013644,Active,Y,Y,211
-83.2409919,42.42946597,10541,"KAJY, INC.",HEYDEN FOODS,20219 W 7 Mile Rd,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000012906,Active,Y,Y,212
-83.2409919,42.42946597,10541,"KAJY, INC.",HEYDEN FOODS,20219 W 7 Mile Rd,48219,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000013682,Active,Y,Y,213
-83.27787007,42.41901078,10591,"PEOPLES ENTERPRISES, INC.",GRAND HOUSE OF LIQUOR,17461 Telegraph Rd,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000011991,Active,Y,Y,214
-83.27787007,42.41901078,10591,"PEOPLES ENTERPRISES, INC.",GRAND HOUSE OF LIQUOR,17461 Telegraph Rd,48219,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000013790,Active,Y,Y,215
-83.00461122,42.41049176,10637,"KAT PARTY STORE, INC.",MR. GROCER LIQUOR STORE,11742-11748 Conner St,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000000057,Active,Y,Y,216
-83.00461122,42.41049176,10637,"KAT PARTY STORE, INC.",MR. GROCER LIQUOR STORE,11742-11748 Conner St,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000013892,Active,Y,Y,217
-83.16706724,42.35898745,10789,"AARA, INC.",A & L MARKET,10826 Joy Rd,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000005352,Active,Y,Y,218
-83.16706724,42.35898745,10789,"AARA, INC.",A & L MARKET,10826 Joy Rd,48204,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000014233,Active,Y,Y,219
-83.18132317,42.42647944,3467,MOORE'S JUANITA LOUNGE INC.,WALL STREET LOUNGE,18458 James Couzens Fwy,48235,Retail - On Premises,Class C,Regular,,L-000005310,Active,Y,Y,220
-83.04636134,42.37361154,13342,"SKINNER, MARIAN T & SKINNER, WILLIAM G",DAN & VI'S PIZZA,5951 Chene St,48211,Retail - Off Premises,Specially Designated Merchant,,,L-000001079,Escrow,Y,Y,221
-82.95227207,42.41698466,10895,"WHITTIER MINI MART, INC.",WHITTIER MINI MART,10542 Whittier St,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000006025,Active,Y,Y,222
-82.95227207,42.41698466,10895,"WHITTIER MINI MART, INC.",WHITTIER MINI MART,10542 Whittier St,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000014453,Active,Y,Y,223
-83.14469609,42.33422849,10907,"NADIR, INC.",THE LIQUOR BOTTLE,5603 Elmer St,48210,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000014479,Active,Y,Y,224
-83.14469609,42.33422849,10907,"NADIR, INC.",THE LIQUOR BOTTLE,5603 Elmer St,48210,Retail - Off Premises,Specially Designated Merchant,,,L-000015063,Active,Y,Y,225
-82.95505442,42.42790141,10962,"POOTA PARTY STORE, INC.",MR. S PARTY SHOP,12343 Morang Dr,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000008247,Active,Y,Y,226
-82.95505442,42.42790141,10962,"POOTA PARTY STORE, INC.",MR. S PARTY SHOP,12343 Morang Dr,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000014585,Active,Y,Y,227
-83.05598411,42.34067292,10967,"PARK & SIBLEY MARKET, INC.",PARK & SIBLEY MARKET,2605 Park Ave,48201,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000014598,Escrow,Y,Y,228
-83.04301094,42.40524092,10971,"GAPHAT, INC.",KROWN MARKET,5800 Caniff St,48212,Retail - Off Premises,Specially Designated Merchant,,,L-000006411,Active,Y,Y,229
-82.93663927,42.40325699,11878,"WINE BASKET PARTY SHOPPE, INC.",WINE BASKET PARTY SHOPPE,16450 E Warren Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000016582,Active,Y,Y,230
-82.93663927,42.40325699,11878,"WINE BASKET PARTY SHOPPE, INC.",WINE BASKET PARTY SHOPPE,16450 E Warren Ave,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016886,Active,Y,Y,231
-82.96132579,42.38448633,13366,"WATHA, NANCY A",A & W FOOD CENTER,13016 Mack Ave,48215,Retail - Off Premises,Specially Designated Merchant,,,L-000001197,Active,Y,Y,232
-83.07124768,42.44696942,11909,"A & S ENTERPRISES, INC.",8 & GALLAGHER MARKET,3136 E 8 Mile Rd,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000005718,Escrow,Y,Y,233
-82.96132579,42.38448633,13366,"WATHA, NANCY A",A & W FOOD CENTER,13016 Mack Ave,48215,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000119452,Active,Y,Y,234
-82.98783578,42.43460958,11920,"SEVEN MILE KENNEDY LIQUOR, INC.",KENNEDY LIQUOR III,13344 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000005657,Active,Y,Y,235
-82.93982048,42.41399501,13522,"PERRIN, INC.",DEL-POINTE FOODS,16700 Harper Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000001800,Active,Y,Y,236
-82.98783578,42.43460958,11920,"SEVEN MILE KENNEDY LIQUOR, INC.",KENNEDY LIQUOR III,13344 W 7 Mile Rd,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000016973,Active,Y,Y,237
-83.03900217,42.34608922,13534,"COST-PLUS EASTERN MARKET WINE WAREHOUSE, INC.",,2448 Market St,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000001842,Active,Y,Y,238
-83.13199382,42.36585608,11989,"RIVIERA DISCOUNT HOUSE, INC.",RIVIERA DISCOUNT HOUSE,9317 Grand River Ave,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000000926,Active,Y,Y,239
-82.9796104,42.37901213,13562,"XZ, INC.",MOTOR CITY MARKETPLACE,11205 Mack Ave,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000001963,Active,Y,Y,240
-83.13199382,42.36585608,11989,"RIVIERA DISCOUNT HOUSE, INC.",RIVIERA DISCOUNT HOUSE,9317 Grand River Ave,48204,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000017130,Active,Y,Y,241
-82.9796104,42.37901213,13562,"XZ, INC.",MOTOR CITY MARKETPLACE,11205 Mack Ave,48214,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000186349,Active,Y,Y,242
-83.22233028,42.35748389,12076,"DMS ENTERPRISES, INC.",BIG DADDY LIQUOR SHOP,18551 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000009512,Active,Y,Y,243
-82.99511002,42.36582087,13900,"SPENCER, RONALD L",L'S PARTY STORE,2685 Crane St,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000003374,Active,Y,Y,244
-83.22233028,42.35748389,12076,"DMS ENTERPRISES, INC.",BIG DADDY LIQUOR SHOP,18551 Joy Rd,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000017346,Active,Y,Y,245
-83.18376348,42.41659807,12091,"DALLO ENTERPRISES, INC.",MATHEWS LIQUOR,14054 W McNichols Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000005714,Active,Y,Y,246
-83.18376348,42.41659807,12091,"DALLO ENTERPRISES, INC.",MATHEWS LIQUOR,14054 W McNichols Rd,48235,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000017374,Active,Y,Y,247
-83.00524346,42.41971009,12092,"SEVEN STARS FOOD CENTER, INC.",SEVEN STAR FOOD CENTER,11500 E McNichols Rd,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000014716,Active,Y,Y,248
-83.14166472,42.44107565,12786,"TOM'S LIQUOR PALACE, INC.",LIQUOR PALACE,20082 Livernois Ave,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000018997,Active,Y,Y,249
-83.00524346,42.41971009,12092,"SEVEN STARS FOOD CENTER, INC.",SEVEN STAR FOOD CENTER,11500 E McNichols Rd,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000017377,Active,Y,Y,250
-83.07557343,42.41888456,12187,"VINCE'S FOOD CENTER, INC.",VINCE'S FOOD CENTER,2601 E McNichols Rd,48212,Retail - Off Premises,Specially Designated Merchant,,,L-000016002,Escrow,Y,Y,251
-83.07557343,42.41888456,12187,"VINCE'S FOOD CENTER, INC.",VINCE'S FOOD CENTER,2601 E McNichols Rd,48212,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000017583,Escrow,Y,Y,252
-83.17210921,42.36596594,12280,"MOSHE, INC.",MAYS MARKET,13040 W Chicago St,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000004950,Active,Y,Y,253
-83.17210921,42.36596594,12280,"MOSHE, INC.",MAYS MARKET,13040 W Chicago St,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000017772,Active,Y,Y,254
-83.07393506,42.43297511,12357,"SCOTCH CASTLE PARTY STORE, INC.",SCOTCH CASTLE PARTY STORE,2867 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000013888,Active,Y,Y,255
-83.07393506,42.43297511,12357,"SCOTCH CASTLE PARTY STORE, INC.",SCOTCH CASTLE PARTY STORE,2867 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000017911,Active,Y,Y,256
